"","Overall"
"V228",4.15464963884138
"V95",4.05807233979496
"V171",3.68174960609722
"V203",3.59803575596184
"V78",3.49471321470867
"V190",3.40906754195905
"V159",3.39258941779846
"V247",3.33853065848594
"V268",3.30464307802138
"V84",3.24347945319922
"V237",3.24320743044447
"V271",3.19816230648002
"V218",3.18057764907977
"V214",3.16903281894599
"V26",3.15426060019654
"V121",3.08469193330814
"V167",3.07459020694108
"V72",3.02833711752333
"V284",2.97676805800005
"V22",2.9546327826517
"V260",2.91473303825165
"V275",2.87614730207371
"V38",2.87128316637437
"V194",2.8456484796556
"V283",2.82888911162993
"V87",2.77102664430609
"V201",2.75726874769299
"V81",2.74869311508563
"V48",2.71960051199293
"V70",2.71575530898511
"V188",2.71003822058021
"V205",2.68829484242091
"V127",2.6516270971917
"V103",2.63307883376192
"V162",2.61527286971373
"V178",2.60682172209584
"V170",2.59757294843435
"V195",2.58680269156834
"V292",2.56605058276956
"V265",2.53308972389322
"V141",2.53191864288124
"V300",2.47353979337889
"V129",2.44182378439716
"V112",2.43749908365216
"V272",2.40830965890099
"V179",2.40118174061551
"V67",2.38067860179566
"V39",2.36957177440258
"V59",2.34873667561084
"V119",2.34822490398749
"V153",2.31193522428184
"V52",2.30807618960853
"V196",2.3078548829606
"V202",2.29862455151977
"V248",2.27487558186359
"V61",2.14971284079264
"V32",2.12707040437612
"V269",2.12617134611889
"V92",2.06787087605435
"V25",2.05196446073425
"V105",2.02745013892064
"V181",2.02366026257481
"V46",2.01064005478815
"V9",1.95227964750646
"V198",1.95226581584096
"V79",1.92652047579823
"V240",1.91034664827854
"V2",0
"V11",0
"V13",0
"V18",0
"V23",0
"V30",0
"V33",0
"V35",0
"V36",0
"V41",0
"V49",0
"V60",0
"V65",0
"V66",0
"V68",0
"V69",0
"V82",0
"V85",0
"V90",0
"V91",0
"V94",0
"V96",0
"V97",0
"V99",0
"V101",0
"V107",0
"V108",0
"V111",0
"V114",0
"V115",0
"V117",0
"V122",0
"V123",0
"V132",0
"V136",0
"V138",0
"V144",0
"V145",0
"V156",0
"V164",0
"V166",0
"V169",0
"V173",0
"V174",0
"V191",0
"V192",0
"V206",0
"V210",0
"V219",0
"V221",0
"V223",0
"V225",0
"V226",0
"V230",0
"V231",0
"V232",0
"V241",0
"V244",0
"V261",0
"V270",0
"V277",0
"V279",0
"V289",0
"V293",0
"V298",0
