CUS_ID,F20-,F30,F40+,M20-,M30,M40+
2558,0.024978298,0.065293556,0.750194901,0.060144189,0.135814685,0.086440948
2559,0.106496639,0.751819475,0.224284224,0.05595686,0.156043378,0.340370126
2560,0.009203755,0.039461663,0.045849969,0.013824016,0.124947544,0.731197885
2561,0.008993766,0.068276866,0.099173647,0.018704762,0.07342161,0.739489659
2562,0.5364035,0.48998598,0.037687808,0.032660871,0.309917979,0.032324223
2563,0.203081722,0.434258856,0.428255152,0.152725049,0.102421348,0.09456318
2564,0.247309147,0.047285846,0.028352174,0.294937758,0.088418693,0.024952962
2565,0.010593626,0.068660629,0.066704946,0.048691684,0.292392763,0.604670832
2566,0.006442758,0.021674972,0.091404364,0.045203371,0.08410175,0.619883064
2567,0.036243029,0.085400005,0.101932866,0.029994835,0.096238223,0.328189109
2568,0.023748712,0.073294141,0.062657459,0.020135289,0.179597227,0.506068605
2569,0.01456367,0.049002137,0.156133476,0.02780522,0.22369142,0.573993931
2570,0.010716486,0.483831834,0.016323187,0.006458157,0.093649719,0.037942079
2571,0.308299032,0.159086751,0.063686429,0.270748753,0.314410726,0.162513195
2572,0.098508901,0.087349527,1.252963149,0.09179581,0.087580691,0.236325955
2573,0.031182671,0.241563925,0.028815091,0.027193156,0.195092282,0.095608671
2574,0.153958407,0.096246069,0.041771978,0.460642399,0.321172953,0.060100866
2575,0.043655612,0.049289554,0.02786643,0.213998445,0.631263955,0.077492494
2576,0.209587915,0.165695942,0.044245144,0.039206024,0.091750489,0.043061157
2577,0.047577983,0.319716944,0.369238361,0.02747484,0.243407359,0.193147245
2578,0.00113213,0.004920947,0.019450435,0.006086029,0.066532612,0.894382793
2579,0.293962011,0.115780267,0.492480719,0.031945864,0.053248045,0.137835707
2580,0.052637454,0.178245619,0.235105951,0.020382438,0.139772953,0.186735835
2581,0.006089249,0.025252912,0.044930226,0.141768827,0.653469933,0.059977342
2582,0.033768309,0.390703152,0.035399194,0.040361612,0.2473797,0.021129889
2583,0.051868573,0.594268821,0.189127455,0.025773972,0.226459167,0.083050017
2584,0.190181809,0.499761934,0.033043383,0.023663333,0.12959053,0.019996988
2585,0.006408251,0.034583365,0.047687425,0.046985153,0.514311407,0.400598091
2586,0.096613999,0.23048035,0.221355543,0.056993534,0.180274572,0.265539673
2587,0.140606265,0.070695433,0.050941499,0.166291249,0.28675203,0.134329693
2588,0.058263763,0.067153434,0.026836339,0.110588133,0.629256163,0.166471714
2589,0.040397555,0.120721947,0.03088818,0.060063562,0.556912127,0.231916681
2590,0.00340394,0.027963844,0.084384148,0.026757838,0.06810548,0.801526645
2591,0.07720007,0.066488874,0.148611151,0.098673583,0.115484717,0.630146148
2592,0.031016185,0.045542261,0.034655261,0.148896673,0.30718895,0.335884074
2593,0.143415547,0.084829525,0.020121556,0.279603369,0.03023156,0.008133804
2594,0.009825485,0.048770196,0.03929021,0.028763552,0.361997423,0.246262851
2595,0.07040072,0.075062478,0.285058106,0.17053662,0.123534963,0.367144127
2596,1.092208877,0.13825128,0.019507854,0.115842737,0.063554538,0.007682391
2597,0.008599891,0.067492134,0.282891263,0.024963503,0.12415324,0.581434554
2598,0.007062541,0.096310054,0.365172103,0.01384443,0.140522673,0.41239368
2599,0.089589391,0.182164815,0.169684372,0.278321794,0.133460566,0.086291326
2600,0.063040743,0.066792099,0.140445786,0.057162494,0.767585259,0.060089849
2601,0.056027321,0.086352681,0.134815995,0.03831045,0.110641748,0.517209102
2602,0.017019498,0.113134929,0.202957298,0.056977228,0.279517709,0.441825261
2603,0.015683866,0.360901485,0.016338662,0.007982429,0.355517124,0.032712609
2604,0.008546669,0.265379064,0.204478846,0.066271789,0.070696137,0.387536856
2605,0.005691919,0.076424755,0.496704757,0.012293976,0.064368911,0.344515681
2606,0.068806633,0.152683323,0.064789415,0.069384641,0.437792917,0.311787321
2607,0.003075914,0.020573169,0.046302049,0.01393315,0.102558099,0.814323368
2608,0.173857189,0.139509326,0.060055333,0.081199543,0.252991801,0.108370332
2609,0.03255215,0.057412176,0.086474413,0.047460485,0.248818094,0.477808869
2610,0.243523366,0.322874798,0.083729059,0.107880697,0.28103346,0.194367145
2611,0.032255491,0.077844127,0.324453822,0.034297555,0.106487355,0.650572305
2612,0.051769891,0.33529889,0.060147978,0.011372737,0.122968453,0.262723203
2613,0.615332314,0.692979316,0.126257192,0.097535846,0.081861547,0.02496542
2614,0.248181588,0.068333776,0.055777907,0.251502081,0.234007168,0.178061517
2615,0.752935248,0.661181863,0.267877841,0.042562494,0.095010005,0.040209919
2616,0.018498719,0.077158246,0.309295281,0.037192129,0.411709908,0.43952119
2617,0.044582516,0.100333117,0.11886783,0.014616272,0.054245071,0.042610192
2618,0.116151601,0.084477166,0.078637016,0.040784267,0.511220636,0.175922159
2619,0.02769935,0.059156406,0.018044456,0.024775151,0.752340042,0.093113671
2620,0.010503086,0.074302292,0.138073736,0.013100721,0.406836511,0.442758111
2621,0.015444399,0.071845287,0.029695389,0.070832504,0.669942796,0.132944883
2622,0.004474165,0.022474706,0.063487238,0.01718244,0.12275795,0.807657843
2623,0.05441317,0.193690672,0.039935671,0.04358544,0.657292437,0.133698264
2624,0.114132932,0.029436499,0.066397046,0.186776637,0.110893429,0.606772004
2625,0.019736203,0.079296614,2.236040453,0.032289663,0.105152858,0.194653707
2626,0.019738506,0.052521764,0.118850365,0.048682563,0.397394319,0.426156237
2627,0.022523324,0.095913135,0.363854861,0.031242932,0.211167166,0.402978153
2628,0.076223656,0.043103735,0.037529038,0.411922125,0.29796143,0.155692376
2629,0.037913986,0.447840121,0.049390515,0.060769654,0.566336077,0.213951261
2630,0.025560413,0.074772332,0.048838384,0.082293892,0.286180193,0.488733562
2631,0.012381251,0.184984521,0.343715518,0.025871004,0.455628528,0.2310908
2632,0.005794578,0.025150091,0.037743735,0.016656855,0.216650154,0.62619389
2633,0.167878301,0.355516485,0.060902573,0.14285853,0.441230986,0.106055259
2634,0.03291108,0.076284295,0.363918499,0.095628873,0.169219029,0.289822427
2635,0.022477196,0.035036809,0.015604305,0.028483463,0.707084503,0.143973433
2636,0.013987903,0.104918116,0.128695778,0.014365852,0.328823761,0.24361906
2637,0.018951609,0.072666047,0.031200157,0.014369321,0.60095732,0.328165671
2638,0.109522361,0.052364565,0.093328122,0.132515442,0.169426658,0.237491743
2639,0.05661015,0.079678355,0.078353367,0.280498056,0.512440024,0.13925842
2640,0.012059602,0.032025437,0.165527486,0.04815062,0.127136581,0.769820185
2641,0.320778131,0.245461988,0.092866386,0.071364871,0.077706038,0.069417245
2642,0.038857302,0.060996213,0.090152917,0.031939079,0.385408795,0.47887358
2643,0.55899148,0.19221275,0.049838327,0.17000123,0.059973025,0.017683939
2644,0.008991067,0.064890696,0.030115344,0.026272174,0.146885522,0.399626652
2645,0.008158767,0.074412736,0.041105384,0.01551271,0.257368329,0.580874643
2646,0.00627101,0.027039752,0.060225105,0.066431311,0.077480129,0.64353843
2647,0.144917426,0.111105068,0.179652941,0.141492407,0.247841186,0.183038897
2648,0.313170492,0.295807722,0.27234098,0.033846711,0.136082193,0.249112495
2649,0.044591303,0.114421418,0.078761597,0.039051985,0.425264393,0.340873695
2650,0.041953504,0.04115498,0.169881492,0.029245248,0.096647949,0.749235982
2651,0.032057568,0.104368436,0.054711023,0.04067594,0.699821688,0.166253422
2652,0.016806536,0.566992083,0.057149516,0.036651576,0.356761429,0.389747753
2653,0.277320129,0.22699674,0.204049694,0.046089491,0.147233568,0.136525524
2654,0.01270359,0.058584382,0.049793661,0.083681157,0.360595596,0.320318874
2655,0.244341906,0.119441816,0.040385925,0.207826729,0.103842187,0.027864347
2656,0.02597549,0.067965952,0.056917192,0.044139077,0.552419951,0.326877018
2657,0.010869907,0.058027985,0.284291654,0.032395945,0.143666377,0.543699895
2658,0.294651339,0.400476046,0.637273598,0.071669973,0.159880806,0.177177343
2659,0.085460045,0.070803394,0.094122737,0.542932536,0.084456528,0.110727151
2660,0.004060875,0.024334158,0.043834855,0.015441313,0.346364985,0.5649297
2661,0.001675858,0.013362144,0.045944657,0.009257113,0.086542078,0.82502286
2662,0.003788772,0.039093538,0.111708076,0.007382169,0.076429811,0.777732599
2663,0.008043042,0.053002142,0.05108577,0.028318273,0.333653005,0.555755108
2664,0.019895117,0.050249835,0.023913539,0.080922947,0.628518737,0.212159352
2665,0.220630021,0.285786308,0.06357192,0.079530259,0.224973016,0.120334977
2666,0.024918099,0.05809508,0.300009988,0.098032321,0.09297323,0.703042361
2667,0.054737555,0.314895694,0.918364156,0.088363422,0.326467327,0.081199035
2668,0.037725018,0.071300387,0.763539077,0.069208524,0.146019734,0.256289354
2669,0.134411289,0.21206754,0.167117804,0.056082963,0.280031799,0.405880347
2670,0.016048678,0.082273666,0.19457688,0.031920349,0.28877041,0.51081227
2671,0.035578858,0.082429701,0.022159822,0.064678567,0.481613679,0.354928725
2672,0.004474718,0.151715803,0.083589192,0.015252758,0.309863655,0.49482464
2673,0.160342872,0.115120596,0.022690205,0.038807917,0.061322804,0.017883497
2674,0.015665034,0.027339119,0.03624722,0.361814949,0.406645939,0.104794136
2675,0.179636258,0.054486928,0.011522371,0.152984036,0.030043946,0.007539453
2676,0.011782032,0.037655996,0.05299268,0.085241941,0.57115578,0.300502307
2677,0.248769506,0.582923334,0.842283529,0.034050932,0.518194461,0.117052168
2678,0.059119044,0.199386968,0.086598681,0.053522059,0.426253929,0.220957724
2679,0.012095693,0.035410404,0.0739839,0.033188344,0.412673402,0.450632453
2680,0.034079164,0.049947068,0.242960334,0.045480683,0.09305948,0.5344733
2681,0.015149618,0.068613352,0.039364143,0.098551958,0.299262867,0.302647999
2682,0.027543007,0.073798994,0.133095484,0.080380386,0.247557138,0.523646079
2683,0.153304586,0.073788592,0.025584523,0.062867788,0.077665532,0.014749953
2684,0.012314211,0.040003467,0.031487124,0.037654668,0.587486597,0.322726578
2685,0.45394727,0.29171286,0.078614906,0.019766242,0.141092195,0.461059417
2686,0.035566544,0.252611305,0.196226299,0.081915123,0.288353379,0.216752854
2687,0.077874098,0.171253203,0.2601113,0.171089822,0.319432698,0.068573467
2688,0.075129822,0.163375068,0.091872665,0.30552686,0.32176557,0.07296082
2689,0.329895943,0.850204629,0.02433015,0.026590317,0.127577655,0.027538756
2690,0.016017745,0.025485611,0.018491904,0.274735195,0.480095626,0.158441498
2691,0.052487545,0.419948424,0.102414672,0.043822543,0.305335041,0.246929031
2692,0.007258906,0.059329587,0.174776385,0.036837202,0.13677136,0.40659638
2693,0.093207747,0.086600118,0.229676819,0.125980936,0.242962222,0.398804207
2694,0.033063331,0.044109137,0.131139758,0.052991699,0.157117289,0.609687652
2695,0.438521565,0.129935921,0.053389242,0.060538188,0.037448793,0.014276639
2696,0.021882158,0.09662915,0.372638956,0.024795278,0.176578479,0.171885967
2697,0.00872198,0.059480494,0.162962153,0.016674452,0.099557356,0.233965503
2698,0.021283697,0.058286402,0.160332188,0.144065425,0.198854104,0.417178214
2699,0.01120116,0.093763009,0.366288174,0.026593916,0.089131803,0.591484778
2700,0.004145219,0.022396629,0.029437371,0.005942345,0.280494112,0.665625417
2701,0.03207045,0.133329134,0.380868423,0.069053949,0.308837912,0.473271516
2702,0.194064312,0.101401985,0.089500224,0.03573219,0.064645775,0.032327483
2703,0.046030131,0.065084985,0.062255849,0.061181314,0.256907131,0.296790744
2704,0.028962842,0.340868724,0.969744772,0.133124129,0.156332471,0.138841508
2705,0.025884143,0.355359105,0.585251752,0.037358487,0.301760228,0.380536538
2706,0.005762177,0.112734579,0.132540247,0.147363389,0.10437179,0.461589598
2707,0.014460188,0.058900461,0.02361238,0.102641336,0.679111714,0.09565527
2708,1.600070073,0.92378573,0.078780157,0.066776357,0.129518593,0.0477853
2709,0.043883687,0.069643379,0.072982778,0.067442704,0.126255698,0.428808613
2710,0.035052709,0.068385407,0.137049869,0.065240413,0.201094553,0.493177027
2711,0.0211535,0.073028277,0.224198665,0.017905464,0.18077798,0.283708986
2712,0.133191898,0.075658507,0.061442297,0.074871607,0.482624103,0.24647095
2713,0.569263388,0.259524766,0.200309854,0.092939512,0.100383781,0.17019923
2714,0.001130627,0.022722545,0.042381168,0.012615048,0.038799321,0.590346081
2715,0.01912188,0.118824843,0.253094147,0.067030539,0.347064807,0.172413771
2716,0.012328791,0.064654051,0.073118576,0.063918653,0.621030336,0.256305258
2717,0.014888894,0.117801832,0.054450899,0.035905025,0.422015541,0.476886014
2718,0.018125542,0.092283925,0.131086484,0.077758149,0.137751096,0.190834696
2719,0.052718093,0.180949516,0.265113295,0.059307381,0.325508029,0.114885921
2720,0.020761257,0.046652655,0.257714775,0.056865056,0.225953858,0.353774561
2721,0.004224461,0.019907401,0.040891482,0.015796047,0.221372458,0.504097023
2722,0.197378332,0.450051061,0.107529152,0.020646105,0.082080528,0.019157654
2723,0.046241658,0.081358667,0.04728257,0.050817437,0.256457127,0.597889892
2724,0.161629939,0.016174874,0.008004338,0.043248479,0.01199356,0.005556665
2725,0.107285023,0.142384728,0.089857476,0.323811948,0.143440081,0.074400486
2726,0.043873128,0.075257754,0.028913027,0.126524913,0.563394786,0.056252721
2727,0.03849647,0.101578783,0.12489684,0.119245478,0.534452505,0.272958086
2728,0.011927092,0.048173705,0.069001185,0.090687267,0.148147849,0.543898977
2729,0.33299942,0.230607224,0.054029385,0.160195526,0.46649922,0.101146094
2730,0.029200842,0.037235306,0.215539652,0.066844406,0.265976278,0.583329571
2731,0.296793909,0.1646774,0.036303065,0.139110265,0.256895584,0.15599003
2732,0.040165303,0.087896708,0.360219557,0.07096438,0.155669469,0.447842635
2733,0.16681934,0.137063876,0.064429999,0.325810454,0.367147245,0.063961811
2734,0.006337001,0.458409332,0.0117937,0.003384824,0.088656576,0.034107655
2735,0.004817228,0.220116487,0.161679195,0.025056904,0.150463648,0.231021212
2736,0.021098337,0.224362849,0.187984555,0.088722359,0.419717322,0.338121071
2737,0.182591379,0.056022424,0.241160244,0.296032667,0.104030296,0.120163016
2738,0.015365073,0.050174731,0.093905443,0.022818473,0.051610919,0.335915619
2739,0.03561623,0.140381203,0.324086363,0.044296038,0.276565326,0.15316234
2740,0.149319178,0.298117846,0.040790823,0.091261623,0.072000754,0.207453657
2741,0.008557525,0.113076014,0.056319663,0.026851338,0.341807796,0.068283097
2742,0.042414748,0.052463759,0.034475825,0.141108047,0.536394707,0.09888376
2743,0.077883012,0.238425225,0.089316786,0.042641985,0.195807853,0.092361716
2744,0.154640677,0.074745769,0.0470082,0.114570093,0.649784278,0.031688499
2745,0.015682268,0.290490105,0.353266067,0.077955862,0.175451419,0.354952517
2746,0.036587377,0.166208909,0.134355545,0.022885487,0.366535782,0.439006049
2747,0.010082944,0.049993011,0.016032131,0.00973169,0.751399615,0.205015478
2748,0.012072991,0.047879267,0.06626898,0.03069161,0.72385879,0.161837087
2749,0.181080981,0.093502665,0.071048035,0.135479924,0.095804827,0.019675359
2750,0.010128482,0.081700287,0.904469996,0.024709589,0.169048965,0.478486231
2751,0.273180701,0.126955304,0.041375796,0.012066695,0.18381603,0.023192299
2752,0.021409859,0.158943666,0.123412584,0.079561481,0.139412801,0.267638689
2753,0.13892178,0.101664459,0.016724048,0.243963735,0.620785838,0.028026546
2754,0.012996405,0.191359226,0.065415191,0.009658507,0.315381701,0.2023697
2755,0.003285738,0.013491129,0.057969011,0.006092102,0.07375936,0.900926395
2756,0.004475462,0.016660857,0.025073135,0.017734119,0.045396969,0.882909421
2757,0.003296461,0.077427164,0.014586633,0.036249726,0.383937904,0.332611834
2758,0.100116327,0.237726097,0.116578572,0.011732783,0.173862091,0.076366403
2759,0.021388042,0.15001229,0.050159049,0.019958504,0.423501848,0.273283823
2760,0.495659401,0.062546711,0.029873463,0.416236399,0.055626936,0.01062374
2761,0.148761499,0.276863075,0.055049134,0.294796914,0.32489159,0.246717868
2762,0.007306189,0.09209201,0.121963066,0.011262273,0.363996671,0.293702269
2763,0.037915387,0.129955516,0.43117811,0.039096442,0.119080042,0.100252393
2764,0.061148606,0.067728195,0.314447337,0.039254432,0.188242076,0.625482355
2765,0.006177111,0.250864967,0.320931314,0.022141961,0.243624665,0.551951806
2766,0.024234292,0.151864615,0.05592318,0.033845755,0.389643264,0.29790486
2767,0.050330613,0.104317658,0.149435967,0.106299922,0.132804453,0.456811368
2768,0.191655174,1.478364618,1.282120113,0.040111579,0.116691686,0.157120213
2769,0.036156123,0.184584347,0.249660314,0.056197513,0.350843636,0.173782632
2770,0.007126446,0.08001495,0.239674677,0.064003197,0.17256204,0.666658076
2771,0.060405085,0.235144135,0.897290222,0.092084318,0.185506863,0.139478376
2772,0.058722907,0.104833086,0.04080628,0.116442809,0.592686618,0.104994551
2773,0.104142748,0.171933655,0.040355556,0.062588724,0.229362215,0.067054569
2774,0.023003627,0.122858327,0.054983913,0.05333948,0.222359293,0.192523
2775,0.002611227,0.021983418,0.035555646,0.008236279,0.108292951,0.749748037
2776,0.009923864,0.033560615,0.06122503,0.09409941,0.399224332,0.423519559
2777,0.0034787,0.01483412,0.039903909,0.012954539,0.039556965,0.889271736
2778,0.025440621,0.102090304,0.072734898,0.040375392,0.125475656,0.559646216
2779,0.037695758,0.061326662,0.499984255,0.212119248,0.170100824,0.447050268
2780,0.036055072,0.346301219,0.26964148,0.031155355,0.166630003,0.635098123
2781,0.015247674,0.064431025,0.054893025,0.079796986,0.571386495,0.318924633
2782,0.008088622,0.053120822,0.137768064,0.020538706,0.079351796,0.593962083
2783,0.009065783,0.283989042,0.082108979,0.023752275,0.14627534,0.067892908
2784,0.090088487,0.185855033,0.022239015,0.143148359,0.472696265,0.018242451
2785,0.002995952,0.021549852,0.05016074,0.044340709,0.154205145,0.75642271
2786,0.00983489,0.035712502,0.034806571,0.043830586,0.389186755,0.437564368
2787,0.004920826,0.037807699,0.074536861,0.01125688,0.147943951,0.709677581
2788,0.014375445,0.054205119,0.095176806,0.028502288,0.102594836,0.304912474
2789,0.081849424,0.060230536,0.341858073,0.113843441,0.359544389,0.336574342
2790,0.03901924,0.070542352,0.04280713,0.158619455,0.418515925,0.27741879
2791,0.520107413,0.151982758,0.034962825,0.373825391,0.169644262,0.092772273
2792,0.485565246,0.230074637,0.016207849,0.025070987,0.068547442,0.017161394
2793,0.01041899,0.095443348,0.041855765,0.028031332,0.526239562,0.270226813
2794,0.278380334,0.294791039,0.021847655,0.007953773,0.050148127,0.01073914
2795,0.25232507,0.033173889,0.014893788,0.363972667,0.055156437,0.01454618
2796,0.012695268,0.047704321,0.122501135,0.022304066,0.169781358,0.679296924
2797,0.033768623,0.070610707,0.083963525,0.158681463,0.376558976,0.38520375
2798,0.013315415,0.072952785,0.151615962,0.014514308,0.452388104,0.275165624
2799,0.106898322,0.223152023,0.260711544,0.079709312,0.310504171,0.166110167
2800,0.011236321,0.02266718,0.034720931,0.060133119,0.189699562,0.61868207
2801,0.010549495,0.028181475,0.078653212,0.020104728,0.368353021,0.562613726
2802,0.034097587,0.055109024,0.060447512,0.168220823,0.122894568,0.428562274
2803,0.06114543,0.805240657,0.049851387,0.015095901,0.479836435,0.167708523
2804,0.027158986,0.097564138,0.132923103,0.12765836,0.365028896,0.24892317
2805,0.133192288,0.183528811,0.463744318,0.076608424,0.148023348,0.144961604
2806,0.207416323,0.211143724,0.089313889,0.213722492,0.164468234,0.313254556
2807,0.092333522,0.142200562,0.205787917,0.045002475,0.216805676,0.517412034
2808,0.006051151,0.042317279,0.09794938,0.04493998,0.260010918,0.633715354
2809,0.037102488,0.034658064,0.173877669,0.064164131,0.076064452,0.533137128
2810,0.01153613,0.039274123,0.051667994,0.198215526,0.481182279,0.261746584
2811,0.01407823,0.23972043,0.46582875,0.079156198,0.170698009,0.387073717
2812,0.104287348,0.200223469,0.183962182,0.118891999,0.144455343,0.054089061
2813,0.011385119,0.115102993,0.109992937,0.074815643,0.158427861,0.501850689
2814,0.009794308,0.168485472,0.246701194,0.051004204,0.346080814,0.283706256
2815,0.068054708,0.18819667,0.285807942,0.033533414,0.197545752,0.607667059
2816,0.724283821,0.452724822,0.89646855,0.125757368,0.230494261,0.062518513
2817,0.046944781,0.198603522,0.11359473,0.043680441,0.379972169,0.308006798
2818,0.033707846,0.051961748,0.049453297,0.010620465,0.050384598,0.038997584
2819,0.389724143,0.197387538,0.008482454,0.068152289,0.067642792,0.013478435
2820,0.163567294,0.116316287,0.238440688,0.014318173,0.025174972,0.016023455
2821,0.00668658,0.043009944,0.028559188,0.011224643,0.512513175,0.314979285
2822,0.099338722,0.08331185,0.090571604,0.041219912,0.385582286,0.07448771
2823,0.052843191,0.095173707,0.044240875,0.059398089,0.241870933,0.150778262
2824,0.011618199,0.161353291,0.130116282,0.017670315,0.239241713,0.379489884
2825,0.003560213,0.086448442,0.110545683,0.014457357,0.068222977,0.574395918
2826,0.019759787,0.153563945,0.049761536,0.024880544,0.542202787,0.162860287
2827,0.280558684,0.185214395,0.07613754,0.047704628,0.28694958,0.130188228
2828,0.01515386,0.144163024,0.060586704,0.042546606,0.640105819,0.19424231
2829,0.009478717,0.038478209,0.022933213,0.154925486,0.675554065,0.130906882
2830,0.005441489,0.026990604,0.110876382,0.02059619,0.173952318,0.710221221
2831,0.225935238,0.273873564,0.087405065,0.024104044,0.059197044,0.035974362
2832,0.016282243,0.252964437,0.405116118,0.014270957,0.254733436,0.335953184
2833,0.085663558,0.101280497,0.101266572,0.081923,0.332732906,0.39202697
2834,0.016504013,0.078706795,0.101624025,0.06219378,0.306726031,0.484403194
2835,0.479771431,0.304701341,0.033359791,0.146333702,0.24386641,0.090212489
2836,0.010548358,0.035894979,0.031049079,0.023935426,0.233784255,0.665623467
2837,0.025194777,0.214709986,0.302471013,0.048976687,0.247276381,0.149643149
2838,0.053294071,0.093712248,0.160462039,0.077962063,0.059472731,0.228394491
2839,0.852841626,0.471862675,0.17691399,0.137905227,0.310461672,0.18765484
2840,0.180805471,0.081818882,0.149613417,0.153018408,0.179492194,0.1586725
2841,0.325816818,0.087395696,0.082724372,0.101074615,0.134439097,0.050707682
2842,0.003489757,0.01921334,0.024549225,0.026663273,0.443781234,0.473064466
2843,0.256075233,0.084062539,0.113634929,0.356727898,0.080613039,0.108886324
2844,0.022046056,0.027782766,2.654158093,0.034258341,0.052963138,0.240072867
2845,0.030449859,0.05527352,0.062326264,0.122798002,0.049748528,0.00954768
2846,0.053654832,0.183313105,0.110227145,0.052467545,0.603817837,0.228849265
2847,0.003863819,0.019950091,0.020222866,0.017441156,0.558617604,0.373855791
2848,0.663311075,0.3056164,0.09330265,0.063678763,0.028220521,0.022792569
2849,0.037068035,0.206637614,0.138842457,0.077260872,0.183282028,0.368879164
2850,0.008056933,0.026326657,0.060263386,0.029714542,0.090613314,0.718992356
2851,0.008169436,0.024652202,0.033340764,0.026743196,0.189921668,0.682654821
2852,0.246767444,0.190563482,0.697970543,0.095990603,0.116394153,0.075242878
2853,0.05576162,0.058301897,0.017522415,0.446542777,0.208226488,0.120833539
2854,0.015599788,0.163069689,0.060987976,0.012797555,0.46665623,0.297800218
2855,1.245890415,0.561826721,0.02015902,0.059090613,0.069230652,0.018350691
2856,0.263735245,1.614167204,0.062519765,0.046975659,0.216761203,0.03236173
2857,0.015258656,0.072706348,0.447531436,0.024119499,0.131092604,0.653626008
