"CUS_ID","d_Man","d_Woman","p_Man","p_Woman"
2699,0.630259527002397,0.661305408530864,0.48798129281992,0.51201870718008
2700,0.691248890170375,0.594924546117696,0.537446094490442,0.462553905509558
2701,0.684794460178288,0.632180817267415,0.519975182454798,0.480024817545202
2702,0.603827969974143,0.696335110662407,0.464424793294787,0.535575206705213
2703,0.667525745675592,0.650591527206295,0.506423638783017,0.493576361216983
2704,0.639220150906983,0.663305972897637,0.490754188514738,0.509245811485262
2705,0.667113900528448,0.627794169689021,0.515182441033371,0.484817558966629
2706,0.698521200007263,0.602726472509988,0.536808798786153,0.463191201213847
2707,0.68409637475354,0.598033480343964,0.533562471877324,0.466437528122676
2708,0.577464082330038,0.69537198149071,0.453682998733262,0.546317001266738
2709,0.662832720232076,0.650794499207846,0.504582053738717,0.495417946261283
2710,0.664656982065902,0.657452531007298,0.50272460450037,0.497275395499629
2711,0.654412731436557,0.660763113625463,0.49758572885415,0.502414271145851
2712,0.674182647762718,0.642778203529002,0.511923074327879,0.488076925672121
2713,0.651379704590461,0.665305832007841,0.494711672973427,0.505288327026573
2714,0.680238003433126,0.631410551399542,0.518613008741436,0.481386991258564
2715,0.642738049072769,0.655539042194081,0.495070007316843,0.504929992683157
2716,0.668147430976126,0.634928501332686,0.512746352234663,0.487253647765337
2717,0.698836618222363,0.628132323817181,0.526641277035659,0.473358722964341
2718,0.651477995226915,0.648364695658691,0.501197567824959,0.498802432175041
2719,0.613122405910333,0.654399144444584,0.48371753974412,0.51628246025588
2720,0.662161651811174,0.651792984279807,0.503945595702685,0.496054404297315
2721,0.634740123550293,0.636466177887856,0.499321095900953,0.500678904099047
2722,0.582816758143626,0.686253741944749,0.459246951294699,0.540753048705301
2723,0.643928698108982,0.662224126998229,0.492996444008095,0.507003555991905
2724,0.601746065769314,0.682418152939696,0.468589653100799,0.531410346899201
2725,0.60542777274592,0.690127202775878,0.467311526091031,0.532688473908968
2726,0.586518508197357,0.656219181525537,0.471956803956062,0.528043196043938
2727,0.671191690812804,0.631409204865413,0.515270404802953,0.484729595197047
2728,0.662556587013582,0.638365826189259,0.509297541720711,0.490702458279289
2729,0.655581793686571,0.668584823966351,0.495090107956796,0.504909892043204
2730,0.680798542199878,0.621199184359155,0.522887658182873,0.477112341817127
2731,0.636066875481005,0.684378755993527,0.481706221232838,0.518293778767162
2732,0.642683113310662,0.651928014308322,0.496429467969017,0.503570532030983
2733,0.60305100204041,0.612983406643262,0.49591606761621,0.50408393238379
2734,0.511595533386944,0.672165951230146,0.432177883834791,0.56782211616521
2735,0.648282998604685,0.675969536874263,0.489546352554438,0.510453647445562
2736,0.631860385788768,0.648837143873761,0.493372065733012,0.506627934266988
2737,0.691813828535548,0.619798797724951,0.527452858171973,0.472547141828027
2738,0.68635416292926,0.609284731931416,0.529741863764491,0.470258136235509
2739,0.638854952025825,0.664745743367775,0.490069508464733,0.509930491535267
2740,0.60443489585155,0.670451141766382,0.474108961912321,0.525891038087679
2741,0.612837318209167,0.644557685583708,0.487386474704107,0.512613525295893
2742,0.630972823463745,0.662994426161768,0.487626579147466,0.512373420852533
2743,0.639515470513968,0.671194050274685,0.487915484225041,0.512084515774959
2744,0.679612415155736,0.622692383052981,0.521853575361562,0.478146424638438
2745,0.720734567994137,0.532792567777,0.5749652699387,0.4250347300613
2746,0.653530782523322,0.660430656822221,0.497374400004335,0.502625599995665
2747,0.661901493919924,0.647089544793274,0.505657773311119,0.494342226688881
2748,0.697265235199573,0.651931795225816,0.516800155556029,0.483199844443971
2749,0.660266188964193,0.651257918008455,0.503434275781835,0.496565724218165
2750,0.656956741117686,0.630066421872915,0.510446711457114,0.489553288542886
2751,0.510832555304635,0.597920876216917,0.46072692158762,0.53927307841238
2752,0.663622738045633,0.660848951912519,0.5010471292645,0.4989528707355
2753,0.621419665368235,0.629028441933466,0.496957580038387,0.503042419961613
2754,0.644162288800845,0.643790515288242,0.500144327304317,0.499855672695683
2755,0.692387337404222,0.594474397753602,0.538043302157326,0.461956697842674
2756,0.677918655946524,0.620911729244859,0.521945485473558,0.478054514526442
2757,0.607351536452592,0.622403220390448,0.493880209101002,0.506119790898998
2758,0.650575644310567,0.680008589682395,0.488939841379488,0.511060158620511
2759,0.649890639542455,0.666852118258841,0.493559304345555,0.506440695654445
2760,0.590265420432046,0.684756630760969,0.462945264264054,0.537054735735946
2761,0.63842520307153,0.66585812663286,0.489483525957682,0.510516474042318
2762,0.642324508866161,0.597304478286734,0.518158671282295,0.481841328717705
2763,0.657792470946818,0.659736921826385,0.499262084439925,0.500737915560075
2764,0.680133522269888,0.615459120282448,0.524959389187342,0.475040610812659
2765,0.685618954564443,0.567679527288579,0.547051611800203,0.452948388199797
2766,0.661774264586361,0.659787357705641,0.500751726914283,0.499248273085717
2767,0.621521903424908,0.529244950956777,0.540093678453101,0.459906321546899
2768,0.668168480015572,0.65419060106284,0.505285205490982,0.494714794509018
2769,0.641377789113048,0.683060554461287,0.484263984220002,0.515736015779998
2770,0.710702883878606,0.56862056876217,0.555530255004373,0.444469744995626
2771,0.667650403129632,0.66039594346954,0.502731252444114,0.497268747555886
2772,0.706143437589885,0.595110318343758,0.542663899619818,0.457336100380182
2773,0.631843834991861,0.661475101720689,0.488544485862031,0.511455514137969
2774,0.587675164878972,0.699480786761463,0.456568735225907,0.543431264774093
2775,0.68703319149723,0.580747081483617,0.54191819050935,0.45808180949065
2776,0.674516021768059,0.641070169609042,0.512711387660586,0.487288612339414
2777,0.659295773854118,0.506806571050418,0.565384142082393,0.434615857917607
2778,0.664007938522401,0.660693155593733,0.501251143727212,0.498748856272788
2779,0.658181930497149,0.61721083726959,0.516062147388251,0.483937852611749
2780,0.66458422488415,0.654194005750324,0.503939335246999,0.496060664753001
2781,0.702354817786076,0.576825476752775,0.549066320662231,0.450933679337769
2782,0.663057644203801,0.64520973521094,0.506821200801034,0.493178799198966
2783,0.555580116041281,0.723951984954657,0.434205687851707,0.565794312148293
2784,0.606587014101196,0.666134116651621,0.476606382532832,0.523393617467168
2785,0.695506955975072,0.62472703296386,0.526805825181072,0.473194174818928
2786,0.65409922380174,0.659481360040814,0.497951349043494,0.502048650956506
2787,0.678623509593827,0.612748250526452,0.525505923662617,0.474494076337383
2788,0.637360668802227,0.627056577985248,0.50407464025153,0.49592535974847
2789,0.673139130323142,0.656383745292463,0.506301277449972,0.493698722550028
2790,0.68387726580178,0.630016898969183,0.520496463214747,0.479503536785253
2791,0.640664800525081,0.665467970074329,0.49050511169019,0.50949488830981
2792,0.605422585329212,0.684926579534738,0.469192836958239,0.530807163041761
2793,0.672942648649871,0.608691328565743,0.525066173816535,0.474933826183465
2794,0.627057664585894,0.685827561549158,0.477618037055579,0.522381962944421
2795,0.614771798689566,0.673375860057798,0.477252583983571,0.522747416016429
2796,0.680566021257408,0.553708557616582,0.55138948245882,0.44861051754118
2797,0.636419325956729,0.632074032755235,0.501712777276937,0.498287222723063
2798,0.619480743148349,0.682648636320196,0.475744386783735,0.524255613216265
2799,0.618902508491327,0.696261521946452,0.470589595037292,0.529410404962708
2800,0.649179557645261,0.572057809907928,0.531575248918173,0.468424751081827
2801,0.69815920843179,0.598525340807809,0.538418699321438,0.461581300678562
2802,0.653315852878115,0.655671084492654,0.499100360917554,0.500899639082446
2803,0.599336231267628,0.662111772481785,0.475117665957071,0.524882334042929
2804,0.67203615381899,0.649010989476625,0.508714739840746,0.491285260159254
2805,0.59614925640538,0.679981672940263,0.467153677335495,0.532846322664505
2806,0.654734313300911,0.626435743956819,0.511044033219393,0.488955966780607
2807,0.674468964825145,0.657083313742705,0.506528339653753,0.493471660346247
2808,0.666764081945247,0.650083325876767,0.50633359490606,0.49366640509394
2809,0.640009304336847,0.647473654943492,0.497101184698081,0.502898815301919
2810,0.664783278210798,0.603807229036674,0.524032991270929,0.475967008729071
2811,0.64313956985558,0.597969203935638,0.518197585446906,0.481802414553094
2812,0.575528712770243,0.703845789018341,0.449851636065629,0.550148363934371
2813,0.633218077039965,0.622190749773218,0.50439192676968,0.49560807323032
2814,0.616102055889657,0.68459007729737,0.473672470348575,0.526327529651425
2815,0.657586905294854,0.654695798306257,0.501101556463658,0.498898443536342
2816,0.643320346591771,0.673015919408862,0.488720369717035,0.511279630282965
2817,0.612890134252979,0.684944213602689,0.472240648635644,0.527759351364356
2818,0.605222178230548,0.69652676314458,0.46493003296873,0.53506996703127
2819,0.603719397296313,0.697232040773751,0.464059902337261,0.535940097662739
2820,0.656021529396803,0.646661350603552,0.503592654412273,0.496407345587727
2821,0.677739678537618,0.618193069210994,0.522974421099425,0.477025578900575
2822,0.622448066256976,0.683870291785067,0.476490330572957,0.523509669427043
2823,0.640491155850448,0.678886949366847,0.4854492835054,0.5145507164946
2824,0.697661624210186,0.629940128666267,0.525505199656896,0.474494800343104
2825,0.618492950590151,0.607494714002549,0.504485459725753,0.495514540274247
2826,0.609166493770696,0.639641230209661,0.487798467348588,0.512201532651412
2827,0.618180534260724,0.697045026969853,0.470018643556722,0.529981356443278
2828,0.69871346503014,0.652369688069182,0.517150601298909,0.482849398701091
2829,0.633993976064465,0.624324440269886,0.503842245201635,0.496157754798365
2830,0.687324581954888,0.595189681080744,0.535919639854947,0.464080360145053
2831,0.616179509553489,0.70571682561608,0.46613300389735,0.53386699610265
2832,0.651287586804102,0.667699363310559,0.493778643334936,0.506221356665064
2833,0.593107000954585,0.66736817988139,0.470542387483761,0.529457612516239
2834,0.673863637404631,0.59130959180515,0.532625589798103,0.467374410201897
2835,0.60884012851697,0.682490281528772,0.471482839543292,0.528517160456708
2836,0.670245051882768,0.630706912332894,0.515195849131029,0.484804150868971
2837,0.633397007452197,0.671157288186018,0.485527516616183,0.514472483383817
2838,0.632578831230197,0.685556641968215,0.479904261809498,0.520095738190502
2839,0.622300796462007,0.685190416193972,0.475950270593324,0.524049729406676
2840,0.673540384107106,0.661730573224521,0.504422252583919,0.495577747416081
2841,0.616415515737503,0.682462093235169,0.474575519263164,0.525424480736836
2842,0.664285899078448,0.632412178115239,0.512290340181652,0.487709659818348
2843,0.632803342770595,0.548185372491968,0.535825054543309,0.464174945456691
2844,0.64821888906808,0.682576848796017,0.487091197112233,0.512908802887767
2845,0.594021099557924,0.669914580752173,0.469977316735125,0.530022683264875
2846,0.686491690947227,0.602435304893042,0.532607116743407,0.467392883256593
2847,0.701955891327376,0.606804171265589,0.536351858060701,0.463648141939299
2848,0.552991295637748,0.687344898814605,0.445839844157665,0.554160155842335
2849,0.671296409084593,0.618586521734424,0.520432043129953,0.479567956870047
2850,0.660712920471788,0.624812530971148,0.513963313390778,0.486036686609222
2851,0.673235299603807,0.63910193693712,0.513004798506158,0.486995201493842
2852,0.638105350880085,0.676729758918999,0.485312071547581,0.514687928452419
2853,0.668786334434045,0.594820587968754,0.529267703885573,0.470732296114427
2854,0.665919353511536,0.658170141860324,0.50292624164692,0.49707375835308
2855,0.586226656769496,0.687801711236375,0.460136266578637,0.539863733421362
2856,0.613403812732747,0.689333511135913,0.470857632996312,0.529142367003688
2857,0.714547308346802,0.579246892549712,0.552288229342555,0.447711770657445
2858,0.590705231834219,0.681586589895583,0.46428438959161,0.53571561040839
2859,0.625015777293905,0.625874759227367,0.499656651837878,0.500343348162122
2860,0.637343615161956,0.626244637523051,0.504391849012256,0.495608150987744
2861,0.655045301020919,0.660720824218023,0.497843262914192,0.502156737085808
2862,0.660210687688899,0.661316459003279,0.499581631252469,0.500418368747531
2863,0.646923849101837,0.621746801927883,0.509922609604596,0.490077390395404
2864,0.683413951887948,0.643085568664753,0.515201054579497,0.484798945420503
2865,0.709703171828336,0.515775105521273,0.579123420582566,0.420876579417434
2866,0.652603774481094,0.642661163320276,0.503838060797699,0.496161939202301
2867,0.562433491337286,0.654870152228729,0.462032208898737,0.537967791101263
2868,0.711620476038701,0.549660839940918,0.564204406283459,0.435795593716541
2869,0.665756656880697,0.658042957568184,0.502913469390805,0.497086530609195
2870,0.560948430630721,0.691105401825271,0.44802261379639,0.55197738620361
2871,0.66638310722889,0.6486547898786,0.506740610817865,0.493259389182135
2872,0.712132087794245,0.587918489966936,0.547772602063382,0.452227397936618
2873,0.64683074407436,0.645077662262507,0.500678485333501,0.499321514666499
2874,0.650664317644568,0.676806241603827,0.490153482584932,0.509846517415068
2875,0.641918169691418,0.649710596725338,0.49698348812115,0.50301651187885
2876,0.654741300717625,0.652677267996125,0.500789354217116,0.499210645782884
2877,0.599775255913594,0.695316688898223,0.463114034734224,0.536885965265776
2878,0.592258608225528,0.673752700339239,0.467814627103885,0.532185372896115
2879,0.675062809117571,0.617439508142487,0.52229137240436,0.47770862759564
2880,0.658242825174011,0.638311800064016,0.507686149400121,0.492313850599879
2881,0.62177711144037,0.649961149046256,0.488919088745863,0.511080911254137
2882,0.672470743457834,0.607557476517536,0.525356185874381,0.474643814125619
2883,0.595690873494138,0.664804297534482,0.472584812052892,0.527415187947108
2884,0.66410482384376,0.665629912501478,0.499426544025649,0.500573455974351
2885,0.637084066630973,0.663318406626647,0.489912992117758,0.510087007882242
2886,0.583160414795353,0.686593582153629,0.459270391112448,0.540729608887552
2887,0.643364588390676,0.675159321665436,0.48794305775107,0.51205694224893
2888,0.611158966936613,0.613554903303099,0.499021838314766,0.500978161685234
2889,0.603241757691349,0.689866364203228,0.466505273207564,0.533494726792436
2890,0.598507127170526,0.695630468739162,0.462475651014387,0.537524348985613
2891,0.672442831982233,0.642008994290789,0.511576627261319,0.488423372738681
2892,0.666821043299641,0.662871880019057,0.501484990711512,0.498515009288488
2893,0.664558482370853,0.652282235954575,0.50466124955184,0.49533875044816
2894,0.627037185326293,0.678334240782061,0.480351548061421,0.519648451938578
2895,0.673341343329698,0.657569394111299,0.505925246815847,0.494074753184153
2896,0.686072153507363,0.550177988459038,0.554962244466225,0.445037755533775
2897,0.57400921964643,0.684931666149835,0.455946125924233,0.544053874075766
2898,0.682894914466605,0.648273798641389,0.513004030024257,0.486995969975743
